TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,TAGS,GENRE,BATCH
track_0366912,artist_351202,album_047305,12/366912.mp3,396.1,"['dance', 'electronic']",dance,12
track_0366918,artist_351202,album_047305,18/366918.mp3,228.1,"['dance', 'electronic']",dance,18
track_0367005,artist_351202,album_047305,05/367005.mp3,227.0,"['dance', 'electronic']",dance,5
track_0367012,artist_351202,album_047305,12/367012.mp3,303.9,"['dance', 'electronic']",dance,12
track_0367016,artist_351202,album_047305,16/367016.mp3,247.6,"['dance', 'electronic']",dance,16
track_0367017,artist_351202,album_047305,17/367017.mp3,212.1,"['dance', 'electronic']",dance,17
track_0367018,artist_351202,album_047305,18/367018.mp3,192.1,"['dance', 'electronic']",dance,18
track_0367310,artist_351202,album_047305,10/367310.mp3,240.1,"['electronic', 'trance']",electronic,10
track_0367816,artist_351301,album_047347,16/367816.mp3,383.0,"['ambient', 'ethnicrock', 'ethno', 'soundtrack']",ambient,16
track_0368605,artist_337741,album_047404,05/368605.mp3,274.1,"['electronic', 'electronica', 'instrumentalrock', 'progressive', 'psychedelic']",electronic,5
track_0369208,artist_002914,album_048058,08/369208.mp3,323.7,"['pop', 'reggae']",pop,8
track_0369209,artist_002914,album_048058,09/369209.mp3,266.5,"['blues', 'popfolk']",blues,9
track_0369210,artist_002914,album_048058,10/369210.mp3,304.0,"['folk', 'popfolk']",folk,10
track_0369211,artist_002914,album_048058,11/369211.mp3,284.9,"['folk', 'popfolk']",folk,11
track_0369212,artist_002914,album_048058,12/369212.mp3,420.5,"['pop', 'psychedelic']",pop,12
track_0369908,artist_004934,album_047529,08/369908.mp3,309.0,"['ambient', 'electronic']",ambient,8
track_0369914,artist_004934,album_047529,14/369914.mp3,153.6,"['ambient', 'easylistening', 'soundtrack']",ambient,14
track_0369916,artist_004934,album_047529,16/369916.mp3,332.9,"['dance', 'electronic']",dance,16
track_0370002,artist_351387,album_047520,02/370002.mp3,238.2,['electronic'],electronic,2
track_0373202,artist_346032,album_047758,02/373202.mp3,144.9,"['ambient', 'easylistening', 'soundtrack']",ambient,2
track_0373203,artist_346032,album_047758,03/373203.mp3,129.6,"['ambient', 'easylistening', 'soundtrack']",ambient,3
track_0373204,artist_346032,album_047758,04/373204.mp3,172.9,"['ambient', 'darkambient', 'soundtrack']",ambient,4
track_0373300,artist_340121,album_047767,00/373300.mp3,284.0,"['ambient', 'darkwave', 'easylistening', 'electronic', 'trance']",ambient,0
track_0373302,artist_340121,album_047767,02/373302.mp3,273.1,"['ambient', 'atmospheric', 'darkwave', 'easylistening', 'electronic']",ambient,2
track_0373601,artist_340185,album_047791,01/373601.mp3,427.0,"['instrumentalpop', 'pop']",instrumentalpop,1
track_0374600,artist_351545,album_047871,00/374600.mp3,104.1,['pop'],pop,0
track_0374601,artist_351545,album_047871,01/374601.mp3,148.1,['pop'],pop,1
track_0374602,artist_351545,album_047871,02/374602.mp3,218.1,['pop'],pop,2
track_0374604,artist_351545,album_047871,04/374604.mp3,208.1,['classical'],classical,4
track_0374605,artist_351545,album_047871,05/374605.mp3,132.1,['pop'],pop,5
track_0374606,artist_351545,album_047871,06/374606.mp3,244.1,['pop'],pop,6
track_0376206,artist_350876,album_048048,06/376206.mp3,234.3,"['dance', 'electronic', 'soundtrack', 'synthpop']",dance,6
track_0376301,artist_350876,album_048048,01/376301.mp3,110.3,"['electronic', 'synthpop']",electronic,1
track_0376417,artist_341459,album_048023,17/376417.mp3,326.7,"['ambient', 'easylistening', 'electronic']",ambient,17
track_0376617,artist_351621,album_048038,17/376617.mp3,369.7,"['pop', 'rock']",pop,17
track_0377011,artist_351376,album_048075,11/377011.mp3,491.6,"['electronic', 'pop']",electronic,11
track_0377213,artist_351649,album_048089,13/377213.mp3,316.4,"['instrumentalpop', 'jazz']",instrumentalpop,13
track_0377214,artist_351649,album_048089,14/377214.mp3,256.7,"['instrumentalpop', 'jazz']",instrumentalpop,14
track_0377215,artist_351649,album_048089,15/377215.mp3,264.5,"['instrumentalpop', 'jazz']",instrumentalpop,15
track_0377216,artist_351649,album_048089,16/377216.mp3,334.4,"['instrumentalpop', 'jazz']",instrumentalpop,16
track_0377217,artist_351649,album_048089,17/377217.mp3,276.0,"['instrumentalpop', 'jazz']",instrumentalpop,17
track_0377701,artist_351668,album_048133,01/377701.mp3,192.0,['electronic'],electronic,1
track_0378211,artist_351326,album_048169,11/378211.mp3,423.8,"['atmospheric', 'easylistening', 'electronic', 'soundtrack']",atmospheric,11
track_0378605,artist_351691,album_048197,05/378605.mp3,302.4,"['pop', 'popfolk']",pop,5
track_0378607,artist_351691,album_048197,07/378607.mp3,259.1,"['pop', 'rock']",pop,7
track_0379203,artist_001365,album_048285,03/379203.mp3,185.3,"['dance', 'electronic']",dance,3
track_0379512,artist_002189,album_048263,12/379512.mp3,433.8,"['electronic', 'trance']",electronic,12
track_0379513,artist_002189,album_048263,13/379513.mp3,638.0,"['ambient', 'easylistening']",ambient,13
track_0379514,artist_002189,album_048263,14/379514.mp3,216.8,['electronic'],electronic,14
track_0379515,artist_002189,album_048263,15/379515.mp3,586.5,"['electronic', 'trance']",electronic,15
track_0379517,artist_002189,album_048263,17/379517.mp3,967.9,"['ambient', 'experimental']",ambient,17
track_0379518,artist_002189,album_048263,18/379518.mp3,190.7,['electronic'],electronic,18
track_0379708,artist_351728,album_048282,08/379708.mp3,504.6,['electronic'],electronic,8
track_0379709,artist_351728,album_048282,09/379709.mp3,266.0,['electronic'],electronic,9
track_0379710,artist_351728,album_048282,10/379710.mp3,282.0,['electronic'],electronic,10
track_0379711,artist_351728,album_048282,11/379711.mp3,426.9,['electronic'],electronic,11
track_0379712,artist_351728,album_048282,12/379712.mp3,287.2,['electronic'],electronic,12
track_0379713,artist_351728,album_048282,13/379713.mp3,348.2,['electronic'],electronic,13
track_0380601,artist_351588,album_048352,01/380601.mp3,314.1,"['ambient', 'punkrock', 'rock']",ambient,1
track_0380605,artist_351588,album_048352,05/380605.mp3,196.9,"['blues', 'experimental', 'singersongwriter']",blues,5
track_0380612,artist_351588,album_048352,12/380612.mp3,528.1,['electronic'],electronic,12
track_0380617,artist_351588,album_048352,17/380617.mp3,284.9,"['blues', 'bluesrock']",blues,17
track_0381100,artist_348047,album_048465,00/381100.mp3,251.1,"['hiphop', 'rap']",hiphop,0
track_0381101,artist_348047,album_048465,01/381101.mp3,450.4,"['hiphop', 'rap']",hiphop,1
track_0381113,artist_349558,album_048596,13/381113.mp3,265.6,['hiphop'],hiphop,13
track_0381503,artist_351803,album_048408,03/381503.mp3,499.2,"['alternative', 'electronic', 'experimental']",alternative,3
track_0382401,artist_006682,album_048475,01/382401.mp3,60.2,['jazz'],jazz,1
track_0382406,artist_006682,album_048475,06/382406.mp3,360.7,['jazz'],jazz,6
track_0382411,artist_006682,album_048475,11/382411.mp3,417.0,['jazz'],jazz,11
track_0382415,artist_006682,album_048475,15/382415.mp3,445.9,['jazz'],jazz,15
track_0382416,artist_006682,album_048475,16/382416.mp3,477.6,['jazz'],jazz,16
track_0382418,artist_006682,album_048475,18/382418.mp3,486.6,['jazz'],jazz,18
track_0383000,artist_350791,album_048563,00/383000.mp3,220.2,['dance'],dance,0
track_0383006,artist_350791,album_048563,06/383006.mp3,312.4,"['club', 'dance']",club,6
track_0383007,artist_350791,album_048563,07/383007.mp3,328.1,['dance'],dance,7
track_0383010,artist_350791,album_048563,10/383010.mp3,220.1,['dance'],dance,10
track_0383012,artist_350791,album_048563,12/383012.mp3,220.8,['dance'],dance,12
track_0383013,artist_350791,album_048563,13/383013.mp3,220.8,['dance'],dance,13
track_0385608,artist_005801,album_048731,08/385608.mp3,243.9,"['electronic', 'soundtrack', 'techno']",electronic,8
track_0387011,artist_351968,album_048911,11/387011.mp3,247.9,"['alternative', 'folk', 'pop']",alternative,11
track_0387110,artist_351993,album_048871,10/387110.mp3,264.2,['electronic'],electronic,10
track_0387111,artist_351993,album_048871,11/387111.mp3,168.1,['electronic'],electronic,11
track_0387113,artist_351993,album_048871,13/387113.mp3,464.2,['electronic'],electronic,13
track_0387117,artist_351993,album_048871,17/387117.mp3,426.2,['electronic'],electronic,17
track_0387118,artist_351993,album_048871,18/387118.mp3,554.2,['electronic'],electronic,18
track_0387401,artist_003944,album_048890,01/387401.mp3,129.8,"['ambient', 'chillout', 'easylistening']",ambient,1
track_0387402,artist_003944,album_048890,02/387402.mp3,139.3,"['ambient', 'postrock']",ambient,2
track_0387412,artist_003944,album_048892,12/387412.mp3,48.0,"['ambient', 'easylistening', 'pop']",ambient,12
track_0387608,artist_339624,album_048924,08/387608.mp3,116.0,"['classical', 'contemporary']",classical,8
track_0387610,artist_339624,album_048924,10/387610.mp3,113.4,"['classical', 'contemporary', 'instrumentalpop']",classical,10
track_0387611,artist_339624,album_048924,11/387611.mp3,205.0,"['classical', 'contemporary']",classical,11
track_0387612,artist_339624,album_048924,12/387612.mp3,224.0,"['classical', 'contemporary']",classical,12
track_0388213,artist_339690,album_049022,13/388213.mp3,225.0,"['dance', 'industrial', 'latin']",dance,13
track_0388810,artist_351993,album_049037,10/388810.mp3,328.2,['electronic'],electronic,10
track_0388816,artist_351993,album_049037,16/388816.mp3,178.2,['electronic'],electronic,16
track_0388817,artist_351993,album_049037,17/388817.mp3,439.0,['electronic'],electronic,17
track_0389700,artist_352100,album_049110,00/389700.mp3,152.1,"['classical', 'jazz']",classical,0
track_0389702,artist_352100,album_049110,02/389702.mp3,185.3,['electronic'],electronic,2
track_0389704,artist_352100,album_049110,04/389704.mp3,250.5,"['classical', 'soundtrack']",classical,4
track_0389706,artist_352100,album_049110,06/389706.mp3,276.1,"['experimental', 'pop']",experimental,6
track_0390001,artist_003786,album_049125,01/390001.mp3,177.6,"['classical', 'easylistening']",classical,1
track_0390003,artist_003786,album_049125,03/390003.mp3,136.9,"['classical', 'easylistening']",classical,3
track_0390004,artist_003786,album_049125,04/390004.mp3,193.8,"['classical', 'easylistening']",classical,4
track_0391305,artist_007907,album_049246,05/391305.mp3,651.4,"['alternative', 'experimental', 'rock']",alternative,5
track_0391307,artist_342618,album_049247,07/391307.mp3,228.1,"['ambient', 'classical', 'electronic', 'soundtrack']",ambient,7
track_0392210,artist_352224,album_049317,10/392210.mp3,207.3,"['classical', 'newage', 'pop']",classical,10
track_0392618,artist_006186,album_049348,18/392618.mp3,1249.7,"['ambient', 'atmospheric', 'easylistening']",ambient,18
track_0394407,artist_340117,album_049497,07/394407.mp3,180.0,"['ambient', 'easylistening']",ambient,7
track_0394415,artist_338108,album_049505,15/394415.mp3,130.6,"['classical', 'contemporary']",classical,15
track_0394600,artist_340435,album_049520,00/394600.mp3,200.9,['electronic'],electronic,0
track_0395005,artist_352335,album_049542,05/395005.mp3,315.5,"['electronic', 'soundtrack']",electronic,5
track_0395901,artist_007907,album_049596,01/395901.mp3,272.6,"['instrumentalpop', 'pop']",instrumentalpop,1
track_0395904,artist_007907,album_049596,04/395904.mp3,221.0,"['instrumentalpop', 'pop']",instrumentalpop,4
track_0395906,artist_007907,album_049596,06/395906.mp3,305.0,"['pop', 'rock']",pop,6
track_0395912,artist_007907,album_049596,12/395912.mp3,242.3,"['electronic', 'pop']",electronic,12
track_0395913,artist_007907,album_049596,13/395913.mp3,137.1,"['pop', 'rock']",pop,13
track_0396211,artist_351376,album_049613,11/396211.mp3,193.3,"['electronic', 'pop', 'soul']",electronic,11
track_0396909,artist_352350,album_049672,09/396909.mp3,246.0,"['electronic', 'pop']",electronic,9
track_0396915,artist_352350,album_049672,15/396915.mp3,244.0,"['electronic', 'pop']",electronic,15
track_0396916,artist_352350,album_049672,16/396916.mp3,241.4,['pop'],pop,16
track_0396917,artist_352350,album_049672,17/396917.mp3,210.5,"['electronic', 'pop']",electronic,17
track_0396918,artist_352350,album_049672,18/396918.mp3,224.1,"['electronic', 'rnb']",electronic,18
track_0397101,artist_005390,album_049687,01/397101.mp3,236.3,['electronic'],electronic,1
track_0397110,artist_005390,album_049687,10/397110.mp3,189.5,"['electronic', 'house']",electronic,10
track_0397700,artist_005390,album_049718,00/397700.mp3,217.9,"['electronic', 'eurodance']",electronic,0
track_0397818,artist_351993,album_049730,18/397818.mp3,224.2,['electronic'],electronic,18
track_0397912,artist_351993,album_049730,12/397912.mp3,376.1,['electronic'],electronic,12
track_0397916,artist_351993,album_049730,16/397916.mp3,318.1,['electronic'],electronic,16
track_0398305,artist_352440,album_049780,05/398305.mp3,253.2,"['alternative', 'progressive']",alternative,5
track_0398413,artist_352440,album_049780,13/398413.mp3,293.6,"['alternative', 'progressive']",alternative,13
track_0398613,artist_352455,album_049803,13/398613.mp3,502.4,"['electronic', 'experimental', 'idm']",electronic,13
track_0399203,artist_003944,album_049823,03/399203.mp3,248.1,"['jazz', 'lounge']",jazz,3
track_0399204,artist_003944,album_049823,04/399204.mp3,264.9,"['jazz', 'lounge']",jazz,4
track_0399205,artist_338058,album_049830,05/399205.mp3,233.1,"['alternative', 'electronic', 'experimental']",alternative,5
track_0399401,artist_008094,album_049846,01/399401.mp3,326.0,['electronic'],electronic,1
track_0399500,artist_008094,album_049846,00/399500.mp3,268.0,['electronic'],electronic,0
track_0400000,artist_351521,album_049885,00/400000.mp3,280.6,"['dance', 'electronic']",dance,0
track_0400107,artist_352042,album_049887,07/400107.mp3,751.8,"['ambient', 'easylistening', 'instrumentalrock', 'postrock']",ambient,7
track_0400703,artist_352526,album_049934,03/400703.mp3,253.0,"['electronic', 'funk', 'rnb']",electronic,3
track_0402313,artist_349882,album_050060,13/402313.mp3,392.4,"['electronic', 'techno']",electronic,13
track_0402315,artist_349882,album_050060,15/402315.mp3,309.1,"['electronic', 'techno']",electronic,15
track_0402316,artist_349882,album_050060,16/402316.mp3,368.5,"['electronic', 'techno']",electronic,16
track_0402317,artist_349882,album_050060,17/402317.mp3,372.3,"['electronic', 'techno']",electronic,17
track_0402318,artist_349882,album_050060,18/402318.mp3,335.4,"['electronic', 'techno']",electronic,18
track_0402800,artist_000087,album_050172,00/402800.mp3,199.9,"['alternative', 'chillout', 'electronic', 'experimental', 'lounge', 'newage']",alternative,0
track_0402811,artist_000087,album_050172,11/402811.mp3,147.1,"['ambient', 'chillout', 'easylistening', 'electronic', 'lounge', 'newage']",ambient,11
track_0403708,artist_351657,album_050187,08/403708.mp3,209.0,"['dance', 'disco', 'funk', 'house', 'soul']",dance,8
track_0403806,artist_352097,album_050193,06/403806.mp3,374.1,"['electronic', 'triphop']",electronic,6
track_0404216,artist_352949,album_050837,16/404216.mp3,224.0,"['pop', 'popfolk']",pop,16
track_0404217,artist_352949,album_050837,17/404217.mp3,176.0,"['pop', 'popfolk']",pop,17
track_0404218,artist_352949,album_050837,18/404218.mp3,211.3,"['pop', 'popfolk']",pop,18
track_0408502,artist_341459,album_050572,02/408502.mp3,254.2,"['ambient', 'easylistening']",ambient,2
track_0408504,artist_341459,album_050572,04/408504.mp3,335.5,"['blues', 'bluesrock', 'instrumentalpop']",blues,4
track_0408507,artist_341459,album_050572,07/408507.mp3,158.0,"['instrumentalpop', 'pop']",instrumentalpop,7
track_0408916,artist_352870,album_050671,16/408916.mp3,96.6,"['alternative', 'ambient', 'experimental']",alternative,16
track_0409702,artist_346550,album_050693,02/409702.mp3,247.9,['electronic'],electronic,2
track_0409703,artist_346550,album_050693,03/409703.mp3,223.9,"['alternative', 'electronic', 'experimental']",alternative,3
track_0409704,artist_346550,album_050693,04/409704.mp3,123.0,"['alternative', 'electronic', 'experimental']",alternative,4
track_0409705,artist_346550,album_050693,05/409705.mp3,191.0,"['alternative', 'electronic', 'experimental']",alternative,5
track_0409706,artist_346550,album_050693,06/409706.mp3,164.7,"['alternative', 'electronic', 'experimental']",alternative,6
track_0409710,artist_346550,album_050693,10/409710.mp3,210.5,['electronic'],electronic,10
track_0409718,artist_337741,album_050694,18/409718.mp3,346.7,['electronic'],electronic,18
track_0410113,artist_336640,album_050731,13/410113.mp3,256.1,"['alternative', 'experimental']",alternative,13
track_0410114,artist_336640,album_050731,14/410114.mp3,326.9,['electronic'],electronic,14
track_0410115,artist_336640,album_050731,15/410115.mp3,345.9,['electronic'],electronic,15
track_0410116,artist_336640,album_050731,16/410116.mp3,234.0,"['electronic', 'trance']",electronic,16
track_0410810,artist_352927,album_050797,10/410810.mp3,380.7,"['electronic', 'industrial']",electronic,10
track_0410811,artist_352927,album_050797,11/410811.mp3,253.2,"['electronic', 'industrial']",electronic,11
track_0410812,artist_352927,album_050797,12/410812.mp3,336.1,"['electronic', 'industrial']",electronic,12
track_0410813,artist_352927,album_050797,13/410813.mp3,348.0,"['electronic', 'industrial']",electronic,13
track_0410814,artist_352927,album_050797,14/410814.mp3,96.5,"['alternative', 'experimental']",alternative,14
track_0410815,artist_352927,album_050797,15/410815.mp3,286.8,"['electronic', 'industrial']",electronic,15
track_0410816,artist_352927,album_050797,16/410816.mp3,155.4,"['electronic', 'industrial']",electronic,16
track_0410817,artist_352927,album_050797,17/410817.mp3,230.0,"['electronic', 'industrial']",electronic,17
track_0410818,artist_352927,album_050797,18/410818.mp3,263.5,"['electronic', 'industrial']",electronic,18
track_0414103,artist_003881,album_051065,03/414103.mp3,182.9,"['pop', 'rock', 'ska']",pop,3
track_0414111,artist_350065,album_051085,11/414111.mp3,222.5,['classical'],classical,11
track_0414112,artist_350065,album_051085,12/414112.mp3,180.0,['classical'],classical,12
track_0414113,artist_350065,album_051085,13/414113.mp3,248.2,['classical'],classical,13
track_0414114,artist_350065,album_051085,14/414114.mp3,166.2,['classical'],classical,14
track_0414116,artist_350065,album_051085,16/414116.mp3,188.7,['classical'],classical,16
track_0414117,artist_350065,album_051085,17/414117.mp3,322.6,['classical'],classical,17
track_0414213,artist_350065,album_051085,13/414213.mp3,188.0,['classical'],classical,13
track_0415103,artist_353090,album_051155,03/415103.mp3,159.8,"['pop', 'punkrock', 'reggae', 'rock', 'ska']",pop,3
track_0415106,artist_353090,album_051155,06/415106.mp3,178.4,"['pop', 'punkrock', 'reggae', 'rock', 'ska']",pop,6
track_0415207,artist_353090,album_051155,07/415207.mp3,199.4,"['pop', 'punkrock', 'reggae', 'rock', 'ska']",pop,7
track_0415602,artist_353120,album_051331,02/415602.mp3,254.6,"['dub', 'electronic', 'reggae']",dub,2
track_0415814,artist_007584,album_051210,14/415814.mp3,304.7,"['alternative', 'pop', 'rock']",alternative,14
track_0416010,artist_351657,album_051233,10/416010.mp3,224.2,"['dance', 'disco', 'funk', 'house', 'soul']",dance,10
track_0416407,artist_351312,album_051277,07/416407.mp3,310.3,['classical'],classical,7
track_0416417,artist_351312,album_051277,17/416417.mp3,217.5,['classical'],classical,17
track_0417213,artist_341642,album_051321,13/417213.mp3,217.0,['electronic'],electronic,13
track_0417217,artist_361044,album_051323,17/417217.mp3,98.1,"['instrumentalpop', 'pop']",instrumentalpop,17
track_0417814,artist_348254,album_051366,14/417814.mp3,353.1,['electronic'],electronic,14
track_0420700,artist_353294,album_051626,00/420700.mp3,156.8,"['blues', 'instrumentalrock']",blues,0
track_0420706,artist_353294,album_051626,06/420706.mp3,146.4,"['blues', 'instrumentalrock']",blues,6
track_0420718,artist_353294,album_051626,18/420718.mp3,113.8,"['blues', 'instrumentalrock']",blues,18
track_0420915,artist_341346,album_051639,15/420915.mp3,548.9,"['electronic', 'house']",electronic,15
track_0421116,artist_000517,album_051668,16/421116.mp3,303.3,['pop'],pop,16
track_0422700,artist_351985,album_051786,00/422700.mp3,340.1,['electronic'],electronic,0
track_0422701,artist_351985,album_051786,01/422701.mp3,307.5,['electronic'],electronic,1
track_0422702,artist_351985,album_051786,02/422702.mp3,701.5,['electronic'],electronic,2
track_0423717,artist_353421,album_051859,17/423717.mp3,233.7,"['alternative', 'experimental']",alternative,17
track_0423718,artist_353421,album_051859,18/423718.mp3,207.9,"['alternative', 'newwave', 'rock']",alternative,18
track_0424014,artist_353437,album_051887,14/424014.mp3,224.5,"['alternative', 'experimental', 'rock']",alternative,14
track_0424017,artist_343009,album_051894,17/424017.mp3,230.6,"['classical', 'contemporary']",classical,17
track_0424402,artist_000876,album_051921,02/424402.mp3,34.3,"['electronic', 'trance']",electronic,2
track_0424414,artist_000876,album_051921,14/424414.mp3,34.3,"['electronic', 'trance']",electronic,14
track_0424417,artist_000876,album_051921,17/424417.mp3,34.3,"['electronic', 'trance']",electronic,17
track_0429005,artist_006237,album_052257,05/429005.mp3,201.0,"['pop', 'reggae']",pop,5
track_0429018,artist_006237,album_052257,18/429018.mp3,275.1,"['chanson', 'drumnbass', 'dub', 'electronic', 'reggae']",chanson,18
track_0429412,artist_353623,album_052276,12/429412.mp3,356.0,"['electronic', 'minimal']",electronic,12
track_0429906,artist_350337,album_052339,06/429906.mp3,130.2,"['pop', 'rock']",pop,6
track_0429907,artist_350337,album_052339,07/429907.mp3,95.8,"['pop', 'rock']",pop,7
track_0429913,artist_350337,album_052339,13/429913.mp3,88.0,"['pop', 'rock']",pop,13
track_0429917,artist_350337,album_052339,17/429917.mp3,34.3,"['pop', 'rock']",pop,17
track_0429918,artist_350337,album_052339,18/429918.mp3,78.4,"['pop', 'rock']",pop,18
track_0431018,artist_353470,album_052399,18/431018.mp3,336.0,"['dance', 'electronic']",dance,18
track_0431408,artist_353553,album_052434,08/431408.mp3,167.5,['classical'],classical,8
track_0431409,artist_353553,album_052434,09/431409.mp3,141.8,['classical'],classical,9
track_0431410,artist_353553,album_052434,10/431410.mp3,322.0,['classical'],classical,10
track_0431411,artist_353553,album_052434,11/431411.mp3,191.8,['classical'],classical,11
track_0431412,artist_353553,album_052434,12/431412.mp3,275.5,['classical'],classical,12
track_0431413,artist_353553,album_052434,13/431413.mp3,275.5,['classical'],classical,13
track_0431414,artist_353553,album_052434,14/431414.mp3,200.0,['classical'],classical,14
track_0431415,artist_353553,album_052434,15/431415.mp3,157.6,['classical'],classical,15
track_0431500,artist_353553,album_052441,00/431500.mp3,177.6,['classical'],classical,0
track_0432009,artist_348078,album_052536,09/432009.mp3,347.9,"['dance', 'electronic']",dance,9
track_0432804,artist_353741,album_052546,04/432804.mp3,198.9,"['dance', 'electronic', 'house']",dance,4
track_0432813,artist_353741,album_052546,13/432813.mp3,262.2,"['dance', 'oriental', 'techno']",dance,13
track_0433300,artist_353901,album_052872,00/433300.mp3,143.8,"['ambient', 'easylistening']",ambient,0
track_0434005,artist_348078,album_052663,05/434005.mp3,184.7,"['electronic', 'minimal', 'techno']",electronic,5
track_0434008,artist_348078,album_052663,08/434008.mp3,417.2,"['electronic', 'minimal', 'techno']",electronic,8
track_0434102,artist_348078,album_052663,02/434102.mp3,221.6,"['electronic', 'minimal', 'techno']",electronic,2
track_0434118,artist_338108,album_052649,18/434118.mp3,113.0,"['classical', 'contemporary']",classical,18
track_0434202,artist_348078,album_052663,02/434202.mp3,239.9,"['electronic', 'house']",electronic,2
track_0434204,artist_348078,album_052663,04/434204.mp3,199.3,"['electronic', 'minimal']",electronic,4
track_0434205,artist_353803,album_052661,05/434205.mp3,277.3,"['alternative', 'indie', 'pop']",alternative,5
track_0434903,artist_353215,album_052720,03/434903.mp3,254.7,['pop'],pop,3
track_0436603,artist_353905,album_052882,03/436603.mp3,184.3,"['instrumentalpop', 'pop']",instrumentalpop,3
track_0436705,artist_338935,album_052889,05/436705.mp3,296.2,"['ambient', 'orchestral', 'soundtrack']",ambient,5
track_0438202,artist_351545,album_053028,02/438202.mp3,248.1,"['instrumentalpop', 'pop']",instrumentalpop,2
track_0438203,artist_351545,album_053028,03/438203.mp3,232.1,"['instrumentalpop', 'pop']",instrumentalpop,3
track_0438205,artist_351545,album_053028,05/438205.mp3,178.1,['electronic'],electronic,5
track_0438315,artist_353967,album_053026,15/438315.mp3,300.1,"['pop', 'rock']",pop,15
track_0438316,artist_353967,album_053026,16/438316.mp3,64.4,"['classical', 'instrumentalpop']",classical,16
track_0438815,artist_353990,album_053075,15/438815.mp3,417.4,"['pop', 'rock']",pop,15
track_0439010,artist_353998,album_053088,10/439010.mp3,359.3,['electronic'],electronic,10
track_0440513,artist_353294,album_053217,13/440513.mp3,81.6,"['instrumentalpop', 'pop']",instrumentalpop,13
track_0441102,artist_348729,album_053402,02/441102.mp3,178.1,['electronic'],electronic,2
track_0441310,artist_348729,album_053402,10/441310.mp3,161.5,"['electronic', 'rock']",electronic,10
track_0443609,artist_341025,album_053494,09/443609.mp3,62.8,"['electronic', 'triphop']",electronic,9
track_0443610,artist_341025,album_053494,10/443610.mp3,111.2,"['electronic', 'triphop']",electronic,10
track_0443613,artist_341025,album_053494,13/443613.mp3,80.2,"['electronic', 'triphop']",electronic,13
track_0443614,artist_341025,album_053494,14/443614.mp3,113.5,['electronic'],electronic,14
track_0443617,artist_341025,album_053494,17/443617.mp3,80.1,"['electronic', 'triphop']",electronic,17
track_0444216,artist_353905,album_053547,16/444216.mp3,249.8,"['electronic', 'instrumentalpop']",electronic,16
track_0448210,artist_354349,album_053826,10/448210.mp3,224.1,"['alternative', 'electronic', 'experimental', 'pop', 'rock']",alternative,10
track_0449008,artist_348190,album_053888,08/449008.mp3,167.2,"['electronic', 'pop']",electronic,8
track_0449900,artist_354449,album_054042,00/449900.mp3,276.6,['electronic'],electronic,0
track_0450311,artist_352416,album_053995,11/450311.mp3,232.1,['pop'],pop,11
track_0451205,artist_337565,album_054081,05/451205.mp3,264.8,['pop'],pop,5
track_0451206,artist_354465,album_054187,06/451206.mp3,207.4,"['celtic', 'folk', 'popfolk']",celtic,6
track_0451400,artist_337565,album_054081,00/451400.mp3,237.8,"['blues', 'pop']",blues,0
track_0451606,artist_353618,album_054104,06/451606.mp3,332.0,"['electronic', 'instrumentalpop']",electronic,6
track_0452212,artist_354509,album_054164,12/452212.mp3,362.1,"['ambient', 'electropop']",ambient,12
track_0452504,artist_354541,album_054217,04/452504.mp3,284.0,"['pop', 'rock']",pop,4
track_0452509,artist_354465,album_054187,09/452509.mp3,231.8,"['celtic', 'folk', 'popfolk']",celtic,9
track_0452615,artist_354538,album_054211,15/452615.mp3,212.2,"['jazz', 'pop']",jazz,15
track_0452711,artist_354536,album_054207,11/452711.mp3,369.7,"['pop', 'world']",pop,11
track_0454617,artist_001659,album_054388,17/454617.mp3,272.1,"['electronic', 'instrumentalpop']",electronic,17
track_0454900,artist_351985,album_054426,00/454900.mp3,364.4,['electronic'],electronic,0
track_0454902,artist_351985,album_054426,02/454902.mp3,262.1,['electronic'],electronic,2
track_0454903,artist_351985,album_054426,03/454903.mp3,412.6,['electronic'],electronic,3
track_0454904,artist_351985,album_054426,04/454904.mp3,333.7,['electronic'],electronic,4
track_0454905,artist_351985,album_054426,05/454905.mp3,351.0,['electronic'],electronic,5
track_0454906,artist_351985,album_054426,06/454906.mp3,389.9,['electronic'],electronic,6
track_0454907,artist_351985,album_054426,07/454907.mp3,395.8,['electronic'],electronic,7
track_0454908,artist_351985,album_054426,08/454908.mp3,368.3,['electronic'],electronic,8
track_0454909,artist_351985,album_054426,09/454909.mp3,393.3,['electronic'],electronic,9
track_0454910,artist_351985,album_054426,10/454910.mp3,401.5,['electronic'],electronic,10
track_0454911,artist_351985,album_054426,11/454911.mp3,538.4,['electronic'],electronic,11
track_0455015,artist_341323,album_054420,15/455015.mp3,211.2,"['ambient', 'dance', 'electronic', 'instrumentalpop', 'newage']",ambient,15
track_0455018,artist_341323,album_054420,18/455018.mp3,127.2,"['atmospheric', 'easylistening', 'electronic', 'instrumentalpop', 'newage']",atmospheric,18
track_0455306,artist_001659,album_055322,06/455306.mp3,144.9,"['electronic', 'instrumentalpop']",electronic,6
track_0455712,artist_352379,album_054492,12/455712.mp3,143.0,"['folk', 'instrumentalpop']",folk,12
track_0455713,artist_352379,album_054492,13/455713.mp3,185.1,"['folk', 'instrumentalpop']",folk,13
